item_id,order_id,item_name,quantity,price
88702,44335,Veg Biryani,3,419
88703,44335,Veg Biryani,3,234
88704,44335,Veg Biryani,2,373
88705,44336,Veg Biryani,3,166
88706,44336,Idli Sambar,2,434
88707,44337,Tandoori Chicken,2,379
88708,44338,Pizza,3,269
88709,44339,Masala Dosa,1,157
88710,44339,Masala Dosa,1,209
88711,44339,Chicken Biryani,2,315
88712,44340,Veg Biryani,2,442
88713,44340,Idli Sambar,3,494
88714,44340,Pizza,3,444
88715,44341,Fried Rice,2,401
88716,44342,Tandoori Chicken,2,282
88717,44342,Tandoori Chicken,3,265
88718,44343,Burger,2,262
88719,44343,Tandoori Chicken,1,122
88720,44343,Butter Naan,2,288
88721,44344,Paneer Butter Masala,1,232
88722,44344,Tandoori Chicken,2,500
88723,44345,Hakka Noodles,3,198
88724,44345,Masala Dosa,2,321
88725,44346,Paneer Butter Masala,1,352
88726,44347,Hakka Noodles,1,351
88727,44347,Masala Dosa,3,233
88728,44347,Burger,3,284
88729,44348,Masala Dosa,3,478
88730,44348,Fried Rice,1,315
88731,44348,Hakka Noodles,3,144
88732,44349,Dal Makhani,2,288
88733,44350,Paneer Butter Masala,3,316
88734,44351,Hakka Noodles,2,315
88735,44351,Veg Biryani,3,237
88736,44352,Dal Makhani,3,304
88737,44352,Dal Makhani,3,412
88738,44353,Dal Makhani,3,206
88739,44354,Butter Naan,2,400
88740,44354,Veg Biryani,2,168
88741,44354,Butter Naan,1,239
88742,44355,Pizza,3,143
88743,44355,Paneer Butter Masala,1,312
88744,44356,Veg Biryani,3,467
88745,44357,Pizza,3,479
88746,44357,Butter Naan,1,178
88747,44357,Masala Dosa,1,170
88748,44358,Hakka Noodles,2,251
88749,44358,Dal Makhani,3,321
88750,44358,Dal Makhani,1,361
88751,44359,Butter Naan,3,360
88752,44360,Pizza,3,387
88753,44361,Burger,1,264
88754,44362,Masala Dosa,1,396
88755,44363,Tandoori Chicken,1,157
88756,44363,Idli Sambar,2,210
88757,44364,Paneer Butter Masala,1,377
88758,44365,Hakka Noodles,2,416
88759,44365,Masala Dosa,2,296
88760,44365,Tandoori Chicken,3,198
88761,44366,Idli Sambar,2,196
88762,44366,Fried Rice,2,363
88763,44367,Fried Rice,1,169
88764,44367,Idli Sambar,2,346
88765,44368,Paneer Butter Masala,2,470
88766,44368,Dal Makhani,1,168
88767,44369,Idli Sambar,1,432
88768,44369,Idli Sambar,2,283
88769,44370,Butter Naan,1,258
88770,44370,Pizza,1,459
88771,44371,Chicken Biryani,2,408
88772,44372,Fried Rice,3,490
88773,44373,Burger,3,393
88774,44374,Burger,3,400
88775,44374,Hakka Noodles,3,469
88776,44374,Veg Biryani,1,326
88777,44375,Chicken Biryani,1,469
88778,44375,Paneer Butter Masala,3,203
88779,44376,Masala Dosa,1,256
88780,44376,Pizza,1,192
88781,44377,Hakka Noodles,2,402
88782,44377,Butter Naan,1,354
88783,44377,Masala Dosa,2,337
88784,44378,Dal Makhani,1,332
88785,44378,Chicken Biryani,2,346
88786,44378,Dal Makhani,2,485
88787,44379,Tandoori Chicken,3,499
88788,44380,Chicken Biryani,3,133
88789,44380,Fried Rice,3,329
88790,44381,Dal Makhani,1,494
88791,44382,Fried Rice,2,317
88792,44383,Paneer Butter Masala,1,499
88793,44384,Chicken Biryani,2,192
88794,44384,Fried Rice,1,290
88795,44384,Paneer Butter Masala,1,299
88796,44385,Hakka Noodles,2,345
88797,44385,Burger,3,477
88798,44385,Idli Sambar,1,341
88799,44386,Fried Rice,2,226
88800,44386,Dal Makhani,1,298
88801,44386,Pizza,3,359
88802,44387,Butter Naan,2,128
88803,44387,Pizza,1,127
88804,44388,Chicken Biryani,3,469
88805,44388,Dal Makhani,1,162
88806,44388,Tandoori Chicken,3,222
88807,44389,Burger,1,473
88808,44389,Masala Dosa,1,199
88809,44390,Hakka Noodles,2,323
88810,44390,Burger,1,352
88811,44391,Idli Sambar,2,374
88812,44391,Pizza,3,247
88813,44392,Hakka Noodles,2,332
88814,44392,Masala Dosa,3,281
88815,44393,Pizza,2,381
88816,44393,Masala Dosa,1,483
88817,44394,Masala Dosa,1,279
88818,44395,Paneer Butter Masala,1,361
88819,44395,Masala Dosa,1,143
88820,44395,Fried Rice,1,265
88821,44396,Tandoori Chicken,1,326
88822,44396,Chicken Biryani,1,444
88823,44397,Hakka Noodles,1,154
88824,44397,Dal Makhani,3,308
88825,44397,Masala Dosa,2,434
88826,44398,Idli Sambar,1,423
88827,44399,Chicken Biryani,2,328
88828,44399,Burger,1,218
88829,44400,Tandoori Chicken,1,348
88830,44400,Paneer Butter Masala,2,151
88831,44401,Tandoori Chicken,2,460
88832,44402,Tandoori Chicken,2,283
88833,44402,Masala Dosa,3,489
88834,44403,Fried Rice,3,266
88835,44403,Pizza,2,234
88836,44403,Hakka Noodles,3,164
88837,44404,Tandoori Chicken,2,161
88838,44404,Veg Biryani,1,277
88839,44404,Butter Naan,3,493
88840,44405,Dal Makhani,3,410
88841,44405,Pizza,2,457
88842,44406,Tandoori Chicken,1,468
88843,44406,Idli Sambar,2,329
88844,44406,Tandoori Chicken,3,315
88845,44407,Paneer Butter Masala,1,123
88846,44407,Idli Sambar,1,182
88847,44408,Hakka Noodles,3,464
88848,44408,Idli Sambar,2,308
88849,44409,Idli Sambar,3,380
88850,44410,Idli Sambar,2,488
88851,44411,Butter Naan,3,261
88852,44411,Chicken Biryani,3,499
88853,44412,Idli Sambar,1,170
88854,44412,Chicken Biryani,1,185
88855,44412,Burger,1,392
88856,44413,Hakka Noodles,3,204
88857,44414,Chicken Biryani,3,294
88858,44415,Masala Dosa,1,241
88859,44416,Idli Sambar,2,254
88860,44416,Veg Biryani,2,360
88861,44416,Butter Naan,1,287
88862,44417,Butter Naan,3,220
88863,44417,Burger,1,413
88864,44417,Tandoori Chicken,3,447
88865,44418,Paneer Butter Masala,2,133
88866,44419,Burger,1,443
88867,44420,Butter Naan,1,309
88868,44420,Butter Naan,1,266
88869,44420,Butter Naan,1,169
88870,44421,Chicken Biryani,3,202
88871,44421,Dal Makhani,1,240
88872,44422,Pizza,2,404
88873,44422,Idli Sambar,2,347
88874,44423,Veg Biryani,2,317
88875,44423,Paneer Butter Masala,3,338
88876,44424,Chicken Biryani,2,181
88877,44424,Tandoori Chicken,2,459
88878,44424,Pizza,1,272
88879,44425,Hakka Noodles,2,269
88880,44425,Idli Sambar,2,492
88881,44426,Butter Naan,3,252
88882,44427,Hakka Noodles,2,456
88883,44427,Paneer Butter Masala,2,190
88884,44428,Pizza,3,289
88885,44428,Dal Makhani,2,245
88886,44429,Pizza,1,421
88887,44430,Veg Biryani,3,411
88888,44431,Tandoori Chicken,2,276
88889,44431,Tandoori Chicken,3,344
88890,44431,Veg Biryani,1,497
88891,44432,Hakka Noodles,3,257
88892,44432,Hakka Noodles,3,273
88893,44433,Butter Naan,3,215
88894,44434,Paneer Butter Masala,2,413
88895,44434,Chicken Biryani,3,278
88896,44435,Fried Rice,2,246
88897,44435,Veg Biryani,3,126
88898,44436,Veg Biryani,2,300
88899,44436,Veg Biryani,3,340
88900,44437,Fried Rice,2,411
88901,44438,Hakka Noodles,2,306
88902,44439,Burger,3,462
88903,44439,Masala Dosa,3,362
88904,44440,Tandoori Chicken,2,148
88905,44440,Chicken Biryani,2,480
88906,44440,Hakka Noodles,3,475
88907,44441,Chicken Biryani,3,409
88908,44441,Dal Makhani,3,424
88909,44441,Butter Naan,1,426
88910,44442,Burger,2,134
88911,44443,Burger,3,368
88912,44443,Dal Makhani,3,397
88913,44443,Butter Naan,1,362
88914,44444,Masala Dosa,1,287
88915,44444,Butter Naan,3,190
88916,44445,Tandoori Chicken,2,172
88917,44445,Veg Biryani,2,491
88918,44445,Veg Biryani,2,135
88919,44446,Pizza,3,328
88920,44446,Dal Makhani,3,348
88921,44446,Veg Biryani,2,219
88922,44447,Pizza,3,333
88923,44448,Burger,1,363
88924,44448,Chicken Biryani,3,355
88925,44449,Tandoori Chicken,1,269
88926,44449,Dal Makhani,1,321
88927,44450,Veg Biryani,3,439
88928,44450,Idli Sambar,3,485
88929,44450,Pizza,2,447
88930,44451,Masala Dosa,1,474
88931,44451,Chicken Biryani,1,397
88932,44452,Burger,3,165
88933,44452,Fried Rice,3,375
88934,44453,Veg Biryani,1,150
88935,44453,Tandoori Chicken,2,316
88936,44453,Paneer Butter Masala,2,283
88937,44454,Masala Dosa,2,135
88938,44454,Idli Sambar,3,270
88939,44454,Pizza,2,474
88940,44455,Burger,3,294
88941,44455,Dal Makhani,3,131
88942,44455,Tandoori Chicken,1,174
88943,44456,Paneer Butter Masala,1,219
88944,44457,Dal Makhani,3,355
88945,44458,Pizza,2,368
88946,44458,Chicken Biryani,2,129
88947,44458,Hakka Noodles,2,467
88948,44459,Masala Dosa,1,341
88949,44459,Paneer Butter Masala,1,292
88950,44459,Chicken Biryani,1,253
88951,44460,Burger,3,375
88952,44460,Fried Rice,2,315
88953,44460,Chicken Biryani,2,421
88954,44461,Veg Biryani,3,420
88955,44461,Hakka Noodles,2,406
88956,44462,Hakka Noodles,3,304
88957,44463,Veg Biryani,2,157
88958,44463,Butter Naan,1,441
88959,44464,Chicken Biryani,1,347
88960,44464,Pizza,3,492
88961,44465,Idli Sambar,3,120
88962,44465,Veg Biryani,3,488
88963,44465,Dal Makhani,1,386
88964,44466,Veg Biryani,2,351
88965,44466,Hakka Noodles,2,150
88966,44466,Idli Sambar,3,294
88967,44467,Paneer Butter Masala,1,211
88968,44467,Pizza,3,322
88969,44467,Butter Naan,1,304
88970,44468,Hakka Noodles,3,171
88971,44468,Masala Dosa,1,446
88972,44469,Tandoori Chicken,2,434
88973,44470,Dal Makhani,3,252
88974,44470,Tandoori Chicken,2,131
88975,44471,Tandoori Chicken,2,466
88976,44471,Paneer Butter Masala,1,176
88977,44472,Dal Makhani,1,396
88978,44472,Masala Dosa,2,349
88979,44473,Veg Biryani,2,128
88980,44473,Tandoori Chicken,2,474
88981,44474,Fried Rice,2,136
88982,44474,Pizza,1,255
88983,44474,Fried Rice,1,322
88984,44475,Dal Makhani,1,243
88985,44475,Butter Naan,2,297
88986,44476,Pizza,2,446
88987,44476,Masala Dosa,3,255
88988,44477,Chicken Biryani,2,147
88989,44477,Dal Makhani,2,300
88990,44477,Idli Sambar,2,395
88991,44478,Fried Rice,3,362
88992,44478,Veg Biryani,2,397
88993,44478,Burger,3,438
88994,44479,Masala Dosa,1,449
88995,44479,Idli Sambar,2,304
88996,44480,Pizza,1,281
88997,44481,Masala Dosa,1,241
88998,44481,Dal Makhani,1,232
88999,44481,Chicken Biryani,1,242
89000,44482,Idli Sambar,3,449
89001,44482,Veg Biryani,1,124
89002,44483,Tandoori Chicken,3,332
89003,44483,Tandoori Chicken,2,412
89004,44484,Pizza,2,196
89005,44484,Paneer Butter Masala,1,313
89006,44485,Veg Biryani,2,210
89007,44486,Dal Makhani,1,228
89008,44486,Hakka Noodles,3,204
89009,44486,Masala Dosa,3,480
89010,44487,Pizza,3,427
89011,44488,Veg Biryani,1,399
89012,44488,Veg Biryani,1,379
89013,44489,Pizza,2,255
89014,44489,Fried Rice,2,145
89015,44489,Tandoori Chicken,3,137
89016,44490,Burger,3,152
89017,44491,Chicken Biryani,1,357
89018,44491,Dal Makhani,3,253
89019,44492,Chicken Biryani,2,189
89020,44493,Burger,2,150
89021,44494,Hakka Noodles,1,497
89022,44495,Veg Biryani,2,276
89023,44495,Burger,1,241
89024,44496,Veg Biryani,3,366
89025,44497,Chicken Biryani,2,176
89026,44497,Idli Sambar,3,214
89027,44498,Burger,2,416
89028,44498,Tandoori Chicken,3,144
89029,44499,Masala Dosa,1,475
89030,44499,Chicken Biryani,1,395
89031,44499,Fried Rice,3,489
89032,44500,Paneer Butter Masala,1,321
89033,44501,Chicken Biryani,3,145
89034,44501,Veg Biryani,1,170
89035,44501,Paneer Butter Masala,3,263
89036,44502,Fried Rice,2,138
89037,44502,Tandoori Chicken,2,476
89038,44502,Veg Biryani,3,316
89039,44503,Chicken Biryani,1,316
89040,44503,Veg Biryani,1,336
89041,44503,Veg Biryani,1,313
89042,44504,Chicken Biryani,3,351
89043,44504,Idli Sambar,2,391
89044,44505,Veg Biryani,1,460
89045,44505,Chicken Biryani,2,304
89046,44506,Dal Makhani,3,336
89047,44506,Hakka Noodles,1,341
89048,44506,Idli Sambar,3,500
89049,44507,Masala Dosa,1,320
89050,44507,Hakka Noodles,3,319
89051,44508,Veg Biryani,2,310
89052,44508,Paneer Butter Masala,3,444
89053,44508,Chicken Biryani,1,280
89054,44509,Idli Sambar,2,180
89055,44509,Masala Dosa,2,383
89056,44509,Fried Rice,1,336
89057,44510,Masala Dosa,1,315
89058,44510,Chicken Biryani,1,433
89059,44511,Pizza,3,396
89060,44511,Masala Dosa,3,427
89061,44511,Veg Biryani,3,182
89062,44512,Fried Rice,3,283
89063,44512,Paneer Butter Masala,1,175
89064,44512,Pizza,2,296
89065,44513,Butter Naan,1,260
89066,44513,Burger,1,241
89067,44513,Fried Rice,1,443
89068,44514,Butter Naan,1,278
89069,44515,Veg Biryani,3,278
89070,44515,Butter Naan,1,161
89071,44515,Chicken Biryani,2,309
89072,44516,Paneer Butter Masala,3,491
89073,44516,Fried Rice,2,253
89074,44516,Paneer Butter Masala,3,453
89075,44517,Burger,3,315
89076,44517,Tandoori Chicken,2,477
89077,44518,Tandoori Chicken,3,190
89078,44518,Fried Rice,2,415
89079,44518,Masala Dosa,1,273
89080,44519,Dal Makhani,1,416
89081,44519,Pizza,1,358
89082,44520,Veg Biryani,3,222
89083,44520,Veg Biryani,3,330
89084,44520,Butter Naan,3,213
89085,44521,Burger,3,420
89086,44521,Fried Rice,1,369
89087,44521,Idli Sambar,1,329
89088,44522,Tandoori Chicken,1,438
89089,44523,Hakka Noodles,2,197
89090,44523,Tandoori Chicken,1,135
89091,44523,Veg Biryani,3,401
89092,44524,Hakka Noodles,3,240
89093,44524,Paneer Butter Masala,3,139
89094,44524,Pizza,2,149
89095,44525,Fried Rice,1,248
89096,44525,Burger,2,150
89097,44525,Idli Sambar,2,120
89098,44526,Fried Rice,1,272
89099,44526,Chicken Biryani,3,266
89100,44526,Burger,1,368
89101,44527,Fried Rice,1,482
89102,44528,Paneer Butter Masala,3,339
89103,44528,Butter Naan,1,321
89104,44529,Dal Makhani,1,301
89105,44529,Paneer Butter Masala,2,364
89106,44530,Dal Makhani,2,136
89107,44530,Pizza,2,259
89108,44531,Hakka Noodles,1,352
89109,44532,Burger,3,163
89110,44533,Masala Dosa,3,386
89111,44533,Chicken Biryani,1,464
89112,44533,Pizza,3,133
89113,44534,Dal Makhani,2,191
89114,44534,Masala Dosa,2,443
89115,44535,Tandoori Chicken,3,255
89116,44535,Dal Makhani,1,491
89117,44535,Masala Dosa,2,289
89118,44536,Tandoori Chicken,3,357
89119,44536,Paneer Butter Masala,2,121
89120,44536,Masala Dosa,3,240
89121,44537,Dal Makhani,2,330
89122,44538,Veg Biryani,3,238
89123,44538,Fried Rice,2,453
89124,44539,Burger,1,309
89125,44539,Dal Makhani,2,285
89126,44540,Chicken Biryani,3,279
89127,44541,Pizza,3,221
89128,44542,Chicken Biryani,3,300
89129,44543,Hakka Noodles,3,338
89130,44544,Burger,1,334
89131,44544,Dal Makhani,3,124
89132,44545,Masala Dosa,3,415
89133,44545,Fried Rice,1,397
89134,44546,Paneer Butter Masala,1,259
89135,44546,Tandoori Chicken,3,279
89136,44547,Masala Dosa,3,222
89137,44547,Pizza,2,257
89138,44547,Burger,3,134
89139,44548,Burger,1,266
89140,44549,Tandoori Chicken,3,219
89141,44549,Chicken Biryani,2,138
89142,44550,Dal Makhani,3,281
89143,44550,Paneer Butter Masala,1,250
89144,44551,Chicken Biryani,3,323
89145,44552,Chicken Biryani,2,356
89146,44553,Butter Naan,1,254
89147,44554,Masala Dosa,1,424
89148,44554,Burger,2,214
89149,44554,Paneer Butter Masala,1,269
89150,44555,Burger,3,349
89151,44555,Masala Dosa,2,437
89152,44555,Tandoori Chicken,1,127
89153,44556,Masala Dosa,2,274
89154,44557,Chicken Biryani,2,291
89155,44557,Veg Biryani,3,486
89156,44557,Tandoori Chicken,3,348
89157,44558,Idli Sambar,2,156
89158,44558,Burger,2,169
89159,44559,Paneer Butter Masala,1,279
89160,44560,Butter Naan,2,464
89161,44561,Paneer Butter Masala,1,221
89162,44561,Idli Sambar,1,209
89163,44562,Chicken Biryani,1,315
89164,44562,Veg Biryani,1,483
89165,44563,Tandoori Chicken,2,374
89166,44563,Idli Sambar,3,122
89167,44563,Dal Makhani,1,226
89168,44564,Pizza,1,475
89169,44564,Butter Naan,2,195
89170,44564,Dal Makhani,1,320
89171,44565,Fried Rice,2,392
89172,44565,Veg Biryani,1,437
89173,44566,Butter Naan,1,418
89174,44566,Hakka Noodles,2,145
89175,44567,Paneer Butter Masala,3,364
89176,44567,Idli Sambar,2,173
89177,44568,Pizza,1,244
89178,44568,Butter Naan,3,176
89179,44568,Veg Biryani,1,264
89180,44569,Fried Rice,3,487
89181,44569,Paneer Butter Masala,1,139
89182,44569,Fried Rice,2,275
89183,44570,Paneer Butter Masala,2,497
89184,44571,Paneer Butter Masala,1,197
89185,44571,Veg Biryani,3,465
89186,44571,Tandoori Chicken,3,436
89187,44572,Dal Makhani,3,426
89188,44573,Pizza,3,312
89189,44574,Dal Makhani,3,485
89190,44575,Dal Makhani,2,148
89191,44575,Chicken Biryani,1,247
89192,44576,Hakka Noodles,3,181
89193,44576,Butter Naan,2,220
89194,44577,Tandoori Chicken,2,373
89195,44577,Burger,2,477
89196,44578,Masala Dosa,1,274
89197,44579,Chicken Biryani,2,478
89198,44580,Tandoori Chicken,2,179
89199,44580,Pizza,2,185
89200,44580,Paneer Butter Masala,1,253
89201,44581,Tandoori Chicken,1,300
89202,44582,Idli Sambar,1,127
89203,44582,Hakka Noodles,1,260
89204,44582,Burger,3,211
89205,44583,Dal Makhani,1,230
89206,44583,Tandoori Chicken,2,407
89207,44583,Fried Rice,1,139
89208,44584,Butter Naan,2,325
89209,44584,Chicken Biryani,3,437
89210,44585,Tandoori Chicken,3,125
89211,44585,Dal Makhani,3,354
89212,44586,Hakka Noodles,2,480
89213,44586,Chicken Biryani,1,230
89214,44587,Paneer Butter Masala,1,311
89215,44587,Chicken Biryani,3,127
89216,44588,Masala Dosa,1,496
89217,44589,Paneer Butter Masala,1,175
89218,44589,Butter Naan,3,477
89219,44589,Masala Dosa,1,403
89220,44590,Butter Naan,3,202
89221,44590,Chicken Biryani,3,408
89222,44590,Butter Naan,1,209
89223,44591,Burger,2,403
89224,44591,Paneer Butter Masala,2,254
89225,44591,Dal Makhani,1,191
89226,44592,Fried Rice,3,321
89227,44593,Masala Dosa,3,138
89228,44593,Paneer Butter Masala,2,314
89229,44593,Burger,3,221
89230,44594,Burger,2,192
89231,44594,Burger,1,224
89232,44594,Hakka Noodles,3,267
89233,44595,Butter Naan,1,327
89234,44595,Butter Naan,2,453
89235,44596,Butter Naan,2,259
89236,44596,Pizza,2,354
89237,44597,Veg Biryani,2,144
89238,44598,Idli Sambar,2,319
89239,44598,Burger,1,328
89240,44599,Fried Rice,3,330
89241,44599,Paneer Butter Masala,2,454
89242,44599,Paneer Butter Masala,1,346
89243,44600,Masala Dosa,1,443
89244,44601,Tandoori Chicken,2,241
89245,44602,Pizza,2,418
89246,44603,Idli Sambar,1,458
89247,44603,Butter Naan,2,431
89248,44604,Hakka Noodles,3,131
89249,44605,Dal Makhani,3,264
89250,44605,Masala Dosa,3,497
89251,44605,Dal Makhani,2,288
89252,44606,Chicken Biryani,1,286
89253,44607,Butter Naan,2,154
89254,44608,Burger,3,236
89255,44609,Masala Dosa,1,314
89256,44610,Dal Makhani,3,376
89257,44610,Dal Makhani,1,465
89258,44611,Hakka Noodles,2,477
89259,44611,Paneer Butter Masala,3,144
89260,44612,Fried Rice,3,312
89261,44612,Masala Dosa,1,168
89262,44612,Burger,3,313
89263,44613,Dal Makhani,1,384
89264,44614,Fried Rice,3,495
89265,44614,Burger,3,264
89266,44614,Butter Naan,1,299
89267,44615,Burger,3,252
89268,44615,Pizza,3,478
89269,44615,Tandoori Chicken,1,433
89270,44616,Pizza,1,179
89271,44616,Butter Naan,2,381
89272,44616,Pizza,1,500
89273,44617,Hakka Noodles,1,250
89274,44617,Idli Sambar,1,196
89275,44617,Chicken Biryani,3,300
89276,44618,Hakka Noodles,2,365
89277,44619,Idli Sambar,3,478
89278,44619,Hakka Noodles,1,313
89279,44619,Fried Rice,3,126
89280,44620,Veg Biryani,1,121
89281,44620,Pizza,1,206
89282,44620,Idli Sambar,2,254
89283,44621,Burger,3,437
89284,44622,Veg Biryani,2,312
89285,44623,Dal Makhani,2,312
89286,44624,Hakka Noodles,2,175
89287,44624,Paneer Butter Masala,3,124
89288,44625,Dal Makhani,3,173
89289,44625,Butter Naan,3,393
89290,44626,Chicken Biryani,1,466
89291,44627,Masala Dosa,1,343
89292,44627,Burger,2,151
89293,44628,Chicken Biryani,1,363
89294,44629,Masala Dosa,1,206
89295,44629,Masala Dosa,2,392
89296,44629,Idli Sambar,2,363
89297,44630,Tandoori Chicken,2,342
89298,44630,Masala Dosa,1,340
89299,44631,Tandoori Chicken,1,280
89300,44631,Tandoori Chicken,1,155
89301,44632,Masala Dosa,1,405
89302,44633,Butter Naan,3,405
89303,44634,Chicken Biryani,3,413
89304,44634,Chicken Biryani,3,489
89305,44635,Paneer Butter Masala,3,366
89306,44636,Burger,1,388
89307,44636,Veg Biryani,2,187
89308,44637,Butter Naan,3,437
89309,44638,Dal Makhani,2,352
89310,44638,Dal Makhani,1,479
89311,44638,Fried Rice,3,257
89312,44639,Chicken Biryani,3,385
89313,44639,Idli Sambar,3,483
89314,44640,Pizza,3,403
89315,44640,Pizza,1,465
89316,44641,Masala Dosa,3,294
89317,44641,Idli Sambar,2,192
89318,44642,Butter Naan,3,442
89319,44642,Tandoori Chicken,1,255
89320,44643,Fried Rice,2,132
89321,44643,Butter Naan,1,125
89322,44644,Tandoori Chicken,1,476
89323,44644,Butter Naan,3,127
89324,44644,Butter Naan,2,205
89325,44645,Masala Dosa,3,484
89326,44645,Butter Naan,3,148
89327,44645,Veg Biryani,3,334
89328,44646,Hakka Noodles,1,148
89329,44647,Paneer Butter Masala,1,169
89330,44648,Chicken Biryani,1,137
89331,44648,Masala Dosa,2,301
89332,44649,Hakka Noodles,3,435
89333,44649,Fried Rice,1,194
89334,44649,Chicken Biryani,2,168
89335,44650,Fried Rice,2,277
89336,44650,Fried Rice,3,175
89337,44650,Burger,3,254
89338,44651,Idli Sambar,3,435
89339,44652,Dal Makhani,2,188
89340,44652,Tandoori Chicken,1,289
89341,44652,Butter Naan,1,132
89342,44653,Tandoori Chicken,1,207
89343,44653,Masala Dosa,2,342
89344,44654,Hakka Noodles,2,126
89345,44654,Masala Dosa,3,176
89346,44654,Chicken Biryani,2,259
89347,44655,Masala Dosa,3,191
89348,44655,Masala Dosa,1,275
89349,44655,Burger,2,182
89350,44656,Veg Biryani,1,160
89351,44656,Butter Naan,3,316
89352,44656,Masala Dosa,1,416
89353,44657,Fried Rice,3,138
89354,44657,Hakka Noodles,2,418
89355,44657,Dal Makhani,2,161
89356,44658,Masala Dosa,3,152
89357,44659,Dal Makhani,2,337
89358,44660,Veg Biryani,1,363
89359,44660,Idli Sambar,1,430
89360,44660,Burger,1,410
89361,44661,Dal Makhani,2,398
89362,44661,Hakka Noodles,2,283
89363,44661,Chicken Biryani,3,373
89364,44662,Chicken Biryani,1,495
89365,44662,Tandoori Chicken,2,363
89366,44662,Pizza,2,165
89367,44663,Idli Sambar,3,223
89368,44663,Veg Biryani,3,158
89369,44663,Tandoori Chicken,3,177
89370,44664,Pizza,2,170
89371,44665,Burger,1,424
89372,44665,Burger,2,485
89373,44666,Tandoori Chicken,3,346
89374,44667,Fried Rice,2,146
89375,44668,Hakka Noodles,2,410
89376,44669,Tandoori Chicken,2,151
89377,44669,Veg Biryani,1,491
89378,44669,Chicken Biryani,2,376
89379,44670,Tandoori Chicken,2,231
89380,44670,Hakka Noodles,1,120
89381,44671,Paneer Butter Masala,2,146
89382,44672,Hakka Noodles,1,152
89383,44672,Paneer Butter Masala,2,483
89384,44672,Butter Naan,3,367
89385,44673,Butter Naan,2,410
89386,44673,Masala Dosa,2,291
89387,44673,Dal Makhani,2,200
89388,44674,Butter Naan,2,375
89389,44675,Pizza,2,210
89390,44675,Burger,3,370
89391,44675,Veg Biryani,3,273
89392,44676,Veg Biryani,2,195
89393,44677,Idli Sambar,3,460
89394,44677,Butter Naan,1,500
89395,44677,Chicken Biryani,1,305
89396,44678,Hakka Noodles,1,467
89397,44678,Pizza,3,225
89398,44678,Burger,1,169
89399,44679,Fried Rice,3,415
89400,44679,Fried Rice,2,353
89401,44679,Masala Dosa,3,251
89402,44680,Fried Rice,2,236
89403,44680,Fried Rice,3,479
89404,44680,Masala Dosa,3,412
89405,44681,Burger,1,235
89406,44681,Burger,2,496
89407,44682,Chicken Biryani,1,457
89408,44683,Burger,3,423
89409,44683,Chicken Biryani,2,225
89410,44684,Masala Dosa,2,259
89411,44685,Veg Biryani,2,183
89412,44685,Veg Biryani,1,266
89413,44685,Masala Dosa,2,207
89414,44686,Idli Sambar,2,318
89415,44686,Burger,3,369
89416,44686,Veg Biryani,1,300
89417,44687,Idli Sambar,2,371
89418,44688,Pizza,2,405
89419,44688,Tandoori Chicken,2,321
89420,44688,Burger,3,189
89421,44689,Tandoori Chicken,3,289
89422,44689,Veg Biryani,1,415
89423,44689,Chicken Biryani,3,285
89424,44690,Hakka Noodles,2,158
89425,44690,Tandoori Chicken,3,453
89426,44691,Paneer Butter Masala,1,358
89427,44691,Dal Makhani,1,414
89428,44691,Burger,2,440
89429,44692,Dal Makhani,2,254
89430,44692,Dal Makhani,3,320
89431,44692,Paneer Butter Masala,3,322
89432,44693,Veg Biryani,3,499
89433,44693,Butter Naan,1,341
89434,44694,Masala Dosa,3,307
89435,44694,Veg Biryani,1,404
89436,44695,Pizza,1,335
89437,44695,Dal Makhani,1,423
89438,44695,Idli Sambar,2,136
89439,44696,Hakka Noodles,1,276
89440,44696,Pizza,3,473
89441,44697,Hakka Noodles,2,192
89442,44697,Fried Rice,2,488
89443,44698,Masala Dosa,2,172
89444,44699,Veg Biryani,3,437
89445,44699,Tandoori Chicken,1,463
89446,44699,Fried Rice,3,346
89447,44700,Dal Makhani,2,443
89448,44701,Butter Naan,2,283
89449,44702,Tandoori Chicken,3,467
89450,44702,Dal Makhani,3,313
89451,44703,Tandoori Chicken,1,318
89452,44703,Chicken Biryani,1,198
89453,44704,Veg Biryani,1,202
89454,44704,Paneer Butter Masala,2,374
89455,44705,Fried Rice,3,143
89456,44706,Pizza,3,276
89457,44706,Veg Biryani,3,386
89458,44707,Veg Biryani,3,170
89459,44707,Hakka Noodles,3,271
89460,44708,Chicken Biryani,2,495
89461,44708,Masala Dosa,2,482
89462,44708,Pizza,3,277
89463,44709,Burger,1,181
89464,44709,Dal Makhani,3,355
89465,44710,Dal Makhani,2,154
89466,44711,Dal Makhani,3,374
89467,44712,Masala Dosa,1,322
89468,44712,Paneer Butter Masala,2,236
89469,44713,Butter Naan,2,287
89470,44713,Chicken Biryani,3,256
89471,44713,Burger,2,383
89472,44714,Idli Sambar,3,174
89473,44714,Dal Makhani,2,349
89474,44715,Paneer Butter Masala,2,332
89475,44715,Idli Sambar,1,451
89476,44716,Tandoori Chicken,3,150
89477,44716,Paneer Butter Masala,3,147
89478,44716,Chicken Biryani,1,143
89479,44717,Burger,1,473
89480,44717,Masala Dosa,3,314
89481,44717,Fried Rice,2,483
89482,44718,Fried Rice,2,366
89483,44718,Tandoori Chicken,1,479
