order_id,user_id,restaurant_id,order_date,amount,status
40228,9724,949,2026-01-13,1766,Cancelled
40229,23693,1598,2025-11-29,1131,Cancelled
40230,43007,1155,2025-10-18,464,Delivered
40231,15977,1034,2025-12-01,393,Delivered
40232,7896,1625,2026-01-08,1355,Delivered
40233,39004,1100,2026-01-29,918,Delivered
40234,40761,1644,2025-05-16,482,Delivered
40235,22166,1127,2025-03-04,1608,Delivered
40236,42874,618,2026-02-16,1358,Cancelled
40237,28960,173,2025-11-29,1547,Delivered
40238,47018,124,2025-12-31,1261,Cancelled
40239,18875,1304,2025-04-02,748,Delivered
40240,7469,831,2025-09-28,569,Delivered
40241,31180,1815,2025-05-13,1773,Delivered
40242,22979,1205,2025-03-13,778,Delivered
40243,9418,985,2026-02-01,397,Delivered
40244,22982,497,2025-06-21,336,Delivered
40245,11897,1456,2025-11-27,1467,Delivered
40246,782,121,2025-08-08,1627,Cancelled
40247,41716,1890,2025-04-10,1405,Delivered
40248,46328,440,2025-05-12,988,Cancelled
40249,46270,846,2025-08-03,415,Delivered
40250,21661,1449,2025-05-04,971,Cancelled
40251,36066,706,2025-03-29,822,Delivered
40252,22370,1835,2026-01-01,543,Delivered
40253,39257,1412,2025-09-22,1140,Cancelled
40254,19064,686,2025-12-16,1874,Cancelled
40255,2019,915,2025-11-03,1123,Delivered
40256,18359,849,2025-04-11,444,Delivered
40257,21321,542,2026-02-23,1613,Delivered
40258,12394,447,2025-06-23,282,Delivered
40259,49959,1586,2025-03-04,880,Cancelled
40260,12539,322,2025-04-14,832,Cancelled
40261,22481,1673,2025-03-26,1808,Delivered
40262,6240,1411,2025-11-20,789,Delivered
40263,28061,230,2026-02-05,1783,Delivered
40264,43335,1995,2025-09-14,998,Delivered
40265,30466,1367,2025-08-03,1207,Cancelled
40266,48651,1548,2026-02-04,381,Delivered
40267,23286,1536,2026-02-04,1243,Delivered
40268,15391,819,2025-11-25,1892,Delivered
40269,17536,630,2026-01-09,1371,Cancelled
40270,32754,408,2025-06-08,1289,Delivered
40271,49467,680,2025-08-05,1148,Delivered
40272,11646,1273,2025-03-14,210,Cancelled
40273,38692,495,2026-01-12,426,Cancelled
40274,45307,555,2025-08-05,1686,Delivered
40275,13966,1199,2025-05-04,477,Delivered
40276,19135,573,2025-11-19,600,Delivered
40277,26983,25,2025-09-08,329,Cancelled
40278,40973,1675,2026-02-20,1663,Delivered
40279,5902,881,2025-07-07,392,Delivered
40280,37508,1437,2025-08-18,571,Delivered
40281,43261,94,2025-10-12,262,Delivered
40282,7255,631,2025-03-24,1209,Delivered
40283,2841,5,2025-09-01,1133,Cancelled
40284,19475,1155,2025-04-08,633,Delivered
40285,8872,1973,2026-02-17,1180,Delivered
40286,5656,1929,2025-11-02,1666,Delivered
40287,42674,1669,2026-02-14,1938,Delivered
40288,24857,1866,2025-04-02,616,Delivered
40289,10502,1073,2025-07-17,1894,Cancelled
40290,27818,693,2025-08-23,249,Delivered
40291,45878,267,2025-03-02,1611,Cancelled
40292,46315,1831,2025-03-05,1427,Delivered
40293,21342,1709,2025-06-07,1395,Delivered
40294,8392,1676,2025-12-28,431,Delivered
40295,42652,226,2025-07-02,1866,Delivered
40296,40366,961,2025-05-30,981,Delivered
40297,40156,1117,2025-11-07,1803,Cancelled
40298,12629,1242,2026-02-20,900,Delivered
40299,3012,1823,2025-04-05,1651,Delivered
40300,7254,958,2025-09-21,260,Delivered
40301,48110,1998,2025-07-07,286,Delivered
40302,11007,160,2025-09-22,1357,Delivered
40303,28263,776,2025-09-27,1478,Delivered
40304,30401,1977,2025-03-22,1155,Delivered
40305,39942,1059,2025-09-24,494,Delivered
40306,34767,1962,2026-02-14,1777,Cancelled
40307,10247,853,2025-06-19,1697,Delivered
40308,35967,1731,2026-01-02,595,Delivered
40309,15819,1485,2025-06-05,786,Delivered
40310,48703,1368,2025-10-24,1513,Cancelled
40311,31106,452,2025-10-13,1180,Delivered
40312,28532,704,2025-12-13,586,Delivered
40313,1857,1033,2025-03-10,1550,Cancelled
40314,23444,1834,2025-04-06,1613,Delivered
40315,4086,431,2025-07-01,513,Delivered
40316,12618,117,2025-06-30,894,Cancelled
40317,44997,972,2025-09-03,1403,Delivered
40318,1547,226,2025-04-14,1414,Delivered
40319,40769,570,2026-02-19,1840,Delivered
40320,535,1178,2025-06-13,1951,Delivered
40321,44217,66,2025-08-10,1229,Delivered
40322,33762,154,2025-06-18,206,Delivered
40323,39492,451,2025-04-02,1939,Delivered
40324,43358,991,2025-12-26,1388,Delivered
40325,35360,178,2025-09-15,710,Delivered
40326,26789,1231,2026-01-03,1732,Delivered
40327,23082,307,2025-06-22,1547,Delivered
40328,42844,1230,2025-09-30,1475,Delivered
40329,8182,1628,2025-05-09,1337,Delivered
40330,4386,1429,2025-04-19,451,Delivered
40331,45774,400,2025-10-07,729,Delivered
40332,44268,1568,2025-11-06,923,Delivered
40333,11231,1234,2025-12-14,1165,Cancelled
40334,27321,662,2025-04-14,1619,Delivered
40335,24625,1530,2025-08-20,1791,Cancelled
40336,47027,779,2025-04-08,1110,Delivered
40337,26703,533,2025-04-22,1172,Delivered
40338,44682,503,2025-04-22,1228,Delivered
40339,38548,1210,2025-10-22,517,Delivered
40340,6298,5,2026-01-25,855,Delivered
40341,18078,382,2026-01-30,1618,Delivered
40342,43014,1869,2025-03-07,337,Delivered
40343,1948,1345,2025-05-04,491,Delivered
40344,34352,232,2025-08-02,874,Delivered
40345,14229,558,2025-07-02,1252,Delivered
40346,4222,856,2025-05-19,1893,Delivered
40347,23839,1796,2025-08-23,1076,Delivered
40348,33421,368,2025-08-28,1435,Cancelled
40349,15024,205,2025-06-24,719,Delivered
40350,43930,892,2025-11-03,1685,Delivered
40351,40402,1896,2025-03-16,1496,Cancelled
40352,37471,549,2025-09-25,823,Cancelled
40353,20942,1077,2025-06-17,1435,Delivered
40354,7934,1207,2025-10-17,428,Cancelled
40355,36969,928,2025-11-17,1377,Delivered
40356,8199,1533,2026-02-23,1930,Delivered
40357,5329,1643,2025-05-11,256,Delivered
40358,9511,1217,2025-09-13,225,Delivered
40359,42214,62,2025-03-31,874,Delivered
40360,4401,678,2025-11-08,360,Delivered
40361,40048,1327,2025-09-07,205,Cancelled
40362,25300,1642,2025-07-06,630,Delivered
40363,17078,203,2025-04-22,1669,Delivered
40364,3043,944,2025-08-28,393,Delivered
40365,17512,1896,2025-04-08,1792,Delivered
40366,3982,1863,2025-11-01,1630,Delivered
40367,433,556,2025-08-08,1038,Cancelled
40368,46973,195,2025-08-29,863,Cancelled
40369,2714,478,2026-02-17,935,Delivered
40370,3779,1132,2025-05-23,682,Cancelled
40371,34545,699,2025-12-29,1830,Delivered
40372,48915,233,2025-09-16,930,Delivered
40373,19906,1397,2025-08-21,1780,Cancelled
40374,1188,596,2025-03-17,1719,Delivered
40375,33224,1379,2026-01-02,1260,Cancelled
40376,30349,1362,2026-01-11,568,Cancelled
40377,41967,399,2025-08-15,1844,Delivered
40378,22438,1823,2025-06-15,1551,Delivered
40379,43434,1013,2025-08-26,1118,Delivered
40380,6699,287,2025-10-01,1332,Delivered
40381,16717,1578,2025-06-09,617,Delivered
40382,40607,1775,2025-11-25,499,Delivered
40383,22893,442,2025-09-10,1452,Delivered
40384,2514,1623,2025-03-22,1784,Delivered
40385,23458,1220,2025-04-20,1925,Delivered
40386,40245,1024,2025-10-29,1797,Delivered
40387,43017,626,2025-09-14,1659,Delivered
40388,35872,245,2025-05-13,1516,Delivered
40389,40707,140,2025-09-03,1067,Delivered
40390,31519,370,2026-02-20,1888,Delivered
40391,40345,1175,2025-12-31,683,Delivered
40392,37534,1899,2025-11-02,426,Delivered
40393,16614,1214,2025-11-24,200,Delivered
40394,21734,1955,2025-08-10,786,Delivered
40395,47288,994,2025-04-20,1425,Cancelled
40396,47884,1986,2026-01-31,1036,Delivered
40397,37777,1073,2026-03-01,266,Delivered
40398,23592,1203,2026-01-21,356,Delivered
40399,48448,1634,2025-11-28,592,Delivered
40400,8062,56,2025-12-22,724,Cancelled
40401,38311,36,2025-06-16,579,Delivered
40402,43937,888,2025-03-21,1650,Delivered
40403,26033,1848,2025-09-10,514,Delivered
40404,5878,1567,2025-04-10,826,Delivered
40405,25822,442,2025-03-12,837,Delivered
40406,48929,1996,2025-12-12,395,Delivered
40407,19605,1493,2025-12-20,943,Cancelled
40408,8527,177,2026-01-16,1635,Delivered
40409,46350,1835,2025-04-29,1510,Delivered
40410,38633,310,2025-08-06,1440,Delivered
40411,1690,1149,2025-11-03,1291,Delivered
40412,48957,769,2025-03-27,264,Delivered
40413,34093,1304,2025-06-14,1699,Delivered
40414,6208,270,2025-10-23,365,Delivered
40415,4839,1898,2026-01-06,506,Delivered
40416,42053,1306,2025-05-15,721,Delivered
40417,10364,576,2025-11-30,1325,Cancelled
40418,1788,1223,2025-11-15,640,Cancelled
40419,3108,1130,2025-10-12,784,Delivered
40420,21000,1900,2025-06-01,314,Delivered
40421,43655,1031,2025-08-04,900,Delivered
40422,39824,211,2025-05-26,1118,Delivered
40423,7716,21,2025-04-01,482,Delivered
40424,9381,389,2025-10-06,1889,Delivered
40425,21844,945,2025-10-21,1229,Cancelled
40426,124,1246,2025-08-29,449,Cancelled
40427,44557,294,2025-07-22,1896,Delivered
40428,840,308,2025-05-13,946,Delivered
40429,33083,551,2025-03-01,622,Delivered
40430,26767,124,2026-01-23,1843,Delivered
40431,18004,1121,2025-03-21,928,Delivered
40432,23045,1544,2025-03-12,1016,Delivered
40433,44407,1382,2026-01-30,1528,Delivered
40434,21521,1390,2025-11-11,1831,Delivered
40435,41919,984,2025-10-04,1491,Delivered
40436,29286,943,2025-06-13,1335,Cancelled
40437,36108,652,2025-03-23,1963,Cancelled
40438,46424,1181,2025-12-20,1846,Cancelled
40439,30674,1004,2025-07-11,1832,Delivered
40440,35640,1756,2025-04-23,600,Cancelled
40441,896,48,2025-06-10,1641,Delivered
40442,43475,1880,2025-11-19,1851,Delivered
40443,15705,768,2025-10-03,679,Delivered
40444,331,287,2025-05-04,1224,Delivered
40445,24602,921,2025-04-14,1284,Delivered
40446,39571,444,2025-07-14,1037,Delivered
40447,39850,329,2025-09-11,927,Delivered
40448,41574,336,2025-08-16,746,Cancelled
40449,17034,1825,2025-07-11,804,Delivered
40450,24783,1550,2025-12-01,772,Delivered
40451,23307,1096,2026-01-21,399,Cancelled
40452,18058,1077,2025-06-13,289,Cancelled
40453,36864,294,2025-05-24,1993,Cancelled
40454,21203,913,2025-04-11,1916,Delivered
40455,41607,1816,2026-01-02,865,Delivered
40456,39374,1087,2025-03-20,327,Delivered
40457,3725,887,2025-05-19,1099,Delivered
40458,5519,748,2025-03-25,370,Delivered
40459,11366,748,2025-03-17,983,Delivered
40460,20298,1608,2026-02-10,1942,Cancelled
40461,14491,349,2025-06-01,1644,Delivered
40462,43986,1071,2025-06-13,1805,Delivered
40463,22316,1884,2025-12-15,1162,Delivered
40464,8657,781,2025-09-05,1008,Delivered
40465,7138,794,2025-06-10,262,Delivered
40466,32215,948,2025-08-09,1502,Delivered
40467,4307,76,2025-12-14,1817,Delivered
40468,22528,901,2025-05-30,1008,Delivered
40469,20506,1069,2025-12-30,1368,Delivered
40470,31760,121,2026-02-08,1686,Delivered
40471,9436,1644,2025-08-08,938,Delivered
40472,38691,1405,2025-03-06,1682,Delivered
40473,6888,902,2026-02-21,1676,Delivered
40474,12564,239,2025-04-30,555,Delivered
40475,30400,132,2025-06-10,512,Delivered
40476,21588,1894,2025-09-22,448,Cancelled
40477,19712,892,2025-10-10,1489,Delivered
40478,32259,1610,2025-06-10,952,Cancelled
40479,13609,719,2025-04-26,836,Delivered
40480,46036,526,2025-12-10,1780,Delivered
40481,19650,1529,2025-10-31,805,Delivered
40482,2949,573,2025-03-26,1557,Delivered
40483,28724,1260,2025-08-11,1622,Delivered
40484,5391,1448,2025-09-24,1325,Delivered
40485,23061,10,2026-02-20,1806,Delivered
40486,31121,794,2026-02-11,1388,Delivered
40487,4192,1008,2026-02-19,428,Delivered
40488,8434,1275,2025-11-24,488,Delivered
40489,28388,1706,2026-01-26,267,Delivered
40490,5775,1561,2025-03-10,1728,Delivered
40491,40427,632,2025-10-26,1280,Delivered
40492,40805,1846,2025-07-08,919,Cancelled
40493,42129,875,2025-03-10,1228,Delivered
40494,24685,43,2025-12-06,1748,Delivered
40495,7962,1447,2025-10-02,1446,Delivered
40496,3527,1693,2025-10-08,798,Cancelled
40497,34694,1693,2025-03-25,505,Delivered
40498,5569,476,2025-03-07,215,Delivered
40499,44674,39,2026-01-04,632,Delivered
40500,30231,15,2026-02-08,1149,Delivered
40501,38803,733,2025-11-05,963,Delivered
40502,34254,100,2025-05-28,478,Delivered
40503,12603,785,2025-05-21,426,Delivered
40504,948,170,2025-12-27,1449,Delivered
40505,30617,675,2025-10-09,498,Delivered
40506,22067,440,2025-09-20,562,Delivered
40507,48423,1038,2025-04-05,1201,Delivered
40508,30515,1361,2026-02-27,1894,Delivered
40509,42855,710,2025-06-07,551,Delivered
40510,21230,1070,2025-08-04,371,Delivered
40511,48650,1306,2025-04-04,789,Delivered
40512,4527,84,2025-10-03,1637,Delivered
40513,29696,30,2025-11-30,1779,Delivered
40514,32392,1974,2026-02-21,696,Delivered
40515,31291,1232,2025-10-03,554,Cancelled
40516,7568,408,2025-08-02,663,Delivered
40517,28778,1689,2025-07-08,913,Delivered
40518,21422,1186,2025-03-24,1154,Delivered
40519,5698,52,2025-08-10,941,Delivered
40520,19154,833,2025-09-20,712,Cancelled
40521,48014,787,2026-02-26,516,Delivered
40522,29396,132,2025-09-16,1927,Delivered
40523,10730,1152,2025-11-16,1085,Delivered
40524,40070,1393,2025-05-24,1754,Delivered
40525,17168,1122,2026-02-27,1309,Delivered
40526,20354,1774,2025-12-18,923,Cancelled
40527,26980,1093,2025-07-01,1612,Delivered
40528,35701,269,2025-06-04,1394,Delivered
40529,10645,676,2025-10-29,295,Delivered
40530,10005,859,2026-01-26,272,Delivered
40531,35322,272,2025-06-16,1176,Delivered
40532,30964,766,2025-08-25,499,Delivered
40533,39154,884,2025-08-07,1742,Cancelled
40534,5013,265,2026-01-01,1400,Delivered
40535,32417,210,2026-01-29,633,Delivered
40536,10298,1804,2025-06-11,885,Delivered
40537,4573,1222,2025-05-06,465,Delivered
40538,43540,1906,2025-04-28,1657,Delivered
40539,29771,1625,2025-10-17,797,Delivered
40540,23551,62,2025-11-24,1435,Delivered
40541,8702,381,2026-01-07,693,Delivered
40542,14510,685,2025-09-29,1986,Delivered
40543,7954,556,2025-04-12,1080,Cancelled
40544,3273,1429,2026-01-13,1932,Delivered
40545,14828,1828,2025-08-27,1933,Delivered
40546,38729,199,2025-11-06,599,Delivered
40547,19472,47,2025-07-23,1760,Delivered
40548,31235,1900,2026-01-10,1383,Cancelled
40549,15975,593,2026-01-21,1983,Delivered
40550,14518,1692,2025-08-21,1599,Delivered
40551,19518,219,2025-11-28,1588,Delivered
40552,48342,1237,2025-12-04,1373,Cancelled
40553,12225,1669,2026-02-24,1275,Cancelled
40554,27926,214,2025-11-18,905,Delivered
40555,44757,943,2025-09-15,1708,Cancelled
40556,1917,1866,2025-03-24,1268,Delivered
40557,13116,169,2025-12-13,1553,Delivered
40558,26061,393,2025-05-08,743,Delivered
40559,3623,1146,2025-10-23,758,Delivered
40560,7565,1395,2025-11-22,1752,Delivered
40561,16806,754,2026-01-17,1955,Delivered
40562,19101,708,2025-03-18,344,Delivered
40563,43619,1546,2025-09-23,1394,Cancelled
40564,46579,1699,2025-06-24,1293,Cancelled
40565,17796,848,2025-10-18,1971,Delivered
40566,16969,1513,2025-06-15,964,Delivered
40567,1888,1966,2025-12-06,1470,Delivered
40568,24748,1490,2025-10-18,1804,Delivered
40569,45737,78,2025-07-24,246,Delivered
40570,21693,760,2025-08-05,303,Delivered
40571,38553,112,2025-03-17,1903,Delivered
40572,39557,1601,2025-05-02,563,Delivered
40573,19157,1078,2026-01-19,1542,Delivered
40574,26069,1847,2026-03-01,1236,Delivered
40575,2428,1382,2025-10-12,766,Delivered
40576,24539,919,2026-01-31,1561,Delivered
40577,14961,1437,2026-02-28,1003,Cancelled
40578,9317,1753,2025-05-01,382,Delivered
40579,41053,599,2025-09-04,663,Delivered
40580,9774,240,2025-09-27,559,Delivered
40581,14914,1398,2025-11-03,857,Cancelled
40582,6119,89,2025-04-29,392,Cancelled
40583,20552,1819,2025-03-28,1870,Delivered
40584,237,123,2025-11-28,1023,Cancelled
40585,4255,1325,2025-11-23,1844,Delivered
40586,48900,1995,2025-08-13,1624,Delivered
40587,30866,1206,2025-03-25,1198,Delivered
40588,38280,997,2026-01-29,1777,Cancelled
40589,44102,264,2026-02-16,261,Delivered
40590,30115,548,2026-01-06,1174,Cancelled
40591,45172,472,2025-04-27,720,Delivered
40592,45552,1966,2025-12-07,1991,Cancelled
40593,45294,943,2025-07-03,1775,Delivered
40594,13616,1675,2025-09-24,1343,Delivered
40595,17058,455,2025-12-23,682,Cancelled
40596,46127,366,2025-09-23,580,Delivered
40597,22935,599,2025-10-19,1579,Delivered
40598,31012,1358,2025-05-13,1835,Delivered
40599,15352,1084,2025-04-03,920,Delivered
40600,17719,972,2025-09-04,1748,Delivered
40601,23708,612,2025-10-18,1427,Delivered
40602,33020,65,2025-09-18,1213,Cancelled
40603,20446,1826,2025-10-18,875,Delivered
40604,28608,1485,2025-05-13,376,Delivered
40605,30332,174,2025-09-03,1785,Delivered
40606,31659,1096,2025-07-15,490,Cancelled
40607,12197,1024,2025-07-03,1540,Cancelled
40608,45674,1050,2025-06-12,1154,Delivered
40609,17022,1188,2025-09-19,1189,Cancelled
40610,8147,1030,2025-07-28,1945,Delivered
40611,33967,96,2026-02-26,1517,Delivered
40612,16876,127,2025-06-07,1709,Delivered
40613,29462,1433,2025-07-29,221,Delivered
40614,43592,475,2025-11-09,588,Delivered
40615,8849,1300,2025-09-29,482,Delivered
40616,37970,657,2026-02-27,413,Delivered
40617,14300,1405,2025-12-05,1686,Delivered
40618,22567,435,2025-06-22,1198,Delivered
40619,4557,693,2025-05-23,890,Cancelled
40620,1236,1503,2025-08-22,1467,Delivered
40621,5137,1174,2025-11-05,1630,Delivered
40622,2303,1772,2025-12-05,1904,Delivered
40623,44516,161,2025-10-03,967,Delivered
40624,37721,1332,2025-04-13,713,Cancelled
40625,35569,1723,2025-05-26,1731,Delivered
40626,12592,948,2025-12-26,1076,Delivered
40627,12688,1938,2026-01-19,497,Delivered
40628,4954,565,2026-01-02,1658,Delivered
40629,17309,1752,2025-05-29,1652,Delivered
40630,18757,651,2025-06-06,1087,Delivered
40631,1221,152,2025-08-10,1889,Cancelled
40632,30989,1124,2025-06-13,799,Delivered
40633,29643,148,2025-08-14,1856,Delivered
40634,33799,1964,2025-08-01,1446,Delivered
40635,26942,706,2025-11-12,1741,Delivered
40636,29295,439,2025-11-01,1715,Cancelled
40637,19493,564,2025-04-03,1624,Delivered
40638,57,582,2025-12-17,1077,Delivered
40639,15516,1960,2025-10-12,902,Delivered
40640,7126,1902,2025-10-26,1788,Cancelled
40641,35300,955,2025-07-17,784,Delivered
40642,24057,1713,2025-04-23,1319,Cancelled
40643,43771,1299,2025-10-25,952,Delivered
40644,10591,1204,2025-03-14,238,Cancelled
40645,38723,128,2025-08-23,1183,Delivered
40646,18818,19,2025-06-21,285,Delivered
40647,46905,1305,2025-07-17,1995,Cancelled
40648,22572,1917,2025-04-07,430,Delivered
40649,7234,1670,2025-03-25,1907,Delivered
40650,12392,1170,2025-11-21,1892,Delivered
40651,45458,1632,2025-03-15,1340,Delivered
40652,48265,1273,2026-02-08,1538,Delivered
40653,45050,764,2025-06-13,324,Cancelled
40654,14380,1772,2025-08-20,955,Delivered
40655,36293,427,2025-10-11,547,Delivered
40656,26938,336,2026-02-20,626,Delivered
40657,35521,1266,2025-08-08,260,Delivered
40658,41160,738,2025-12-14,667,Delivered
40659,16092,1251,2025-12-24,1287,Delivered
40660,24488,1823,2026-02-26,437,Delivered
40661,4604,1600,2025-09-21,618,Delivered
40662,5526,1799,2025-04-08,435,Delivered
40663,35789,1744,2025-04-10,1891,Delivered
40664,5297,1164,2026-02-19,741,Delivered
40665,36324,69,2025-08-17,1824,Delivered
40666,14511,1926,2025-10-02,1796,Delivered
40667,35434,1558,2025-04-28,411,Delivered
40668,27170,1966,2025-06-08,1628,Delivered
40669,24976,1481,2025-09-25,388,Delivered
40670,40993,1895,2025-10-25,648,Cancelled
40671,6775,1270,2025-09-04,1641,Delivered
40672,27185,1399,2025-09-20,1565,Delivered
40673,12689,599,2025-08-22,331,Delivered
40674,1464,798,2026-02-18,1832,Cancelled
40675,8670,1226,2025-03-21,1345,Delivered
40676,34894,1542,2025-10-30,1494,Delivered
40677,34474,1965,2025-09-24,1996,Delivered
40678,606,728,2025-10-10,395,Delivered
40679,16051,1620,2025-11-21,274,Delivered
40680,2095,963,2025-10-16,384,Cancelled
40681,41481,1171,2026-02-02,503,Delivered
40682,49342,869,2025-03-20,1297,Delivered
40683,44584,1843,2026-02-04,1659,Cancelled
40684,17172,316,2025-12-12,531,Delivered
40685,20554,1428,2025-03-25,1361,Delivered
40686,35208,71,2025-05-20,1307,Cancelled
40687,15016,1437,2025-10-05,1407,Delivered
40688,40078,439,2025-08-14,1505,Delivered
40689,47004,1359,2025-09-07,320,Delivered
40690,45657,609,2025-10-11,1429,Cancelled
40691,41986,575,2025-05-20,1957,Delivered
40692,633,1739,2025-11-09,1676,Cancelled
40693,12938,180,2025-06-07,874,Cancelled
40694,17535,1803,2025-04-25,1252,Delivered
40695,322,52,2025-08-27,1016,Cancelled
40696,25931,748,2025-07-12,691,Delivered
40697,18674,1141,2025-07-11,290,Delivered
40698,4466,103,2026-01-21,1019,Delivered
40699,20922,635,2025-10-13,639,Delivered
40700,14832,1139,2025-06-21,860,Cancelled
40701,17583,1944,2025-10-01,875,Cancelled
40702,30056,1293,2026-02-27,259,Delivered
40703,47056,1924,2025-12-18,335,Delivered
40704,8368,1227,2025-03-31,1341,Delivered
40705,32530,307,2025-12-12,992,Delivered
40706,39424,1181,2025-12-23,317,Delivered
40707,23105,599,2026-02-21,1529,Delivered
40708,27500,1853,2025-06-12,419,Cancelled
40709,21911,1090,2025-03-18,1769,Delivered
40710,33877,122,2025-08-22,1528,Delivered
40711,15922,1641,2026-02-16,1398,Delivered
40712,15154,1420,2025-12-28,1990,Delivered
40713,4784,229,2025-04-08,1156,Delivered
40714,23638,1572,2025-09-19,1549,Delivered
40715,20069,1077,2025-12-10,201,Delivered
40716,14644,614,2025-08-21,691,Delivered
40717,17603,1591,2025-09-11,1156,Delivered
40718,9436,674,2025-09-14,780,Cancelled
40719,47374,1772,2026-02-11,1240,Delivered
40720,2347,969,2025-11-07,1906,Delivered
40721,34105,1722,2025-03-15,576,Delivered
40722,20753,665,2025-05-01,1953,Delivered
40723,44006,520,2025-11-14,1420,Delivered
40724,6442,1121,2025-10-13,703,Cancelled
40725,27420,1807,2025-11-04,1133,Delivered
40726,10146,1967,2025-03-08,1181,Delivered
40727,31907,1206,2025-04-09,202,Delivered
40728,26861,1857,2025-03-25,1940,Delivered
40729,13298,1623,2025-09-20,251,Delivered
40730,19214,537,2025-03-02,671,Delivered
40731,10695,1831,2025-03-10,364,Delivered
40732,100,1688,2025-08-25,1975,Cancelled
40733,34806,1951,2025-06-09,1424,Delivered
40734,11366,776,2026-01-01,1169,Delivered
40735,38667,1383,2025-04-25,712,Delivered
40736,20669,1038,2025-03-12,630,Delivered
40737,33257,1578,2025-11-14,432,Delivered
40738,27870,1722,2026-01-28,491,Delivered
40739,23529,1446,2025-06-02,1592,Cancelled
40740,20779,721,2025-12-01,728,Delivered
40741,33080,460,2025-03-22,991,Delivered
40742,38609,705,2025-10-21,436,Delivered
40743,1934,1273,2026-02-28,1019,Cancelled
40744,6723,1369,2025-08-02,782,Delivered
40745,8761,25,2025-11-03,286,Cancelled
40746,17389,1005,2026-01-15,556,Delivered
40747,15007,482,2025-05-27,1142,Delivered
40748,28711,686,2025-08-31,934,Delivered
40749,23873,1517,2025-10-31,1087,Delivered
40750,42294,474,2025-04-22,1682,Delivered
40751,35608,300,2026-02-14,1973,Delivered
40752,34532,29,2025-07-15,1356,Delivered
40753,8663,295,2025-04-23,1397,Delivered
40754,5570,1866,2025-11-04,1813,Delivered
40755,3706,932,2025-07-02,1989,Delivered
40756,18827,508,2025-04-11,1049,Delivered
40757,30787,1880,2025-04-25,391,Delivered
40758,3820,1965,2025-09-22,1213,Delivered
40759,18260,1401,2025-06-26,1873,Delivered
40760,48553,1974,2026-02-19,357,Cancelled
40761,5982,710,2025-06-29,1972,Delivered
40762,16673,1859,2025-10-28,1472,Delivered
40763,10937,102,2025-05-24,1311,Delivered
40764,4650,1409,2025-03-16,232,Delivered
40765,16321,1784,2026-01-10,1420,Delivered
40766,34155,271,2025-11-05,1645,Delivered
40767,30826,839,2025-07-21,1014,Delivered
40768,31579,398,2025-10-10,1857,Delivered
40769,14333,1923,2025-11-26,451,Delivered
40770,28263,1869,2025-09-19,997,Delivered
40771,31745,1038,2025-10-26,1083,Cancelled
40772,11083,452,2025-11-23,1023,Delivered
40773,26909,382,2025-11-11,1950,Delivered
40774,40167,734,2026-01-16,533,Delivered
40775,32423,893,2025-12-27,635,Delivered
40776,35798,584,2025-09-27,1738,Cancelled
40777,45862,1581,2025-11-01,1370,Delivered
40778,5125,1536,2025-08-31,1355,Cancelled
40779,2035,1576,2026-02-23,1103,Delivered
40780,8586,1659,2025-12-29,294,Cancelled
40781,31810,662,2025-08-06,263,Delivered
40782,30415,485,2025-11-22,1323,Delivered
40783,46846,1821,2025-05-09,1934,Delivered
40784,49851,293,2025-12-24,950,Delivered
40785,27787,1499,2025-12-22,965,Cancelled
40786,18261,78,2026-03-01,1388,Delivered
40787,25352,1318,2025-11-01,373,Delivered
40788,3925,48,2025-12-31,502,Delivered
40789,12483,976,2026-01-10,1644,Delivered
40790,3361,1322,2025-12-19,1058,Cancelled
40791,42649,393,2025-09-04,282,Cancelled
40792,37004,718,2025-09-25,881,Delivered
40793,35435,254,2025-10-13,1504,Cancelled
40794,1538,1914,2025-11-05,662,Cancelled
40795,37861,1518,2025-03-07,975,Delivered
40796,9278,1637,2025-06-15,1567,Delivered
40797,32061,763,2025-11-11,1085,Delivered
40798,41448,575,2025-03-04,1605,Delivered
40799,11665,356,2025-06-29,1403,Delivered
40800,4638,969,2025-10-24,1486,Delivered
40801,49195,614,2026-01-10,1929,Delivered
40802,25055,1011,2026-01-11,319,Delivered
40803,13981,1537,2025-04-26,1363,Delivered
40804,42716,1018,2025-08-21,605,Delivered
40805,27186,28,2025-05-07,653,Delivered
40806,31549,429,2025-11-25,1241,Delivered
40807,8574,1934,2025-08-22,1815,Delivered
40808,6411,300,2025-07-11,1214,Delivered
40809,44560,527,2025-09-19,1171,Delivered
40810,37842,1743,2025-08-08,425,Delivered
40811,42057,1860,2025-04-16,1147,Delivered
40812,14837,1763,2025-12-25,1958,Delivered
40813,46536,109,2026-02-21,1143,Cancelled
40814,22792,590,2025-03-30,1197,Cancelled
40815,47696,1383,2025-09-03,961,Cancelled
40816,32882,739,2025-06-03,1610,Cancelled
40817,6686,399,2025-05-05,421,Delivered
40818,49243,788,2026-02-22,1636,Delivered
40819,29307,478,2026-01-26,1246,Delivered
40820,13743,1681,2025-12-24,1374,Cancelled
40821,30483,1809,2025-07-29,834,Delivered
40822,674,365,2026-01-29,758,Delivered
40823,23351,490,2025-10-13,1835,Cancelled
40824,1960,294,2025-12-13,670,Cancelled
40825,26199,662,2025-11-06,1642,Delivered
40826,45902,1843,2025-11-02,772,Delivered
40827,11110,709,2025-09-09,860,Delivered
40828,39912,934,2026-02-26,1477,Delivered
